Kc1,Kc2,P1,P2,dist,run,start_freq,ln_eco_evo,ln_evo_eco,Kc1_ms,Kc2_ms,P1_ms,P2_ms,trait_dist,Kc1_f
2,6.271717172,0.8,0.372828283,30,30,0.8,NA,3.112956302,0,0.711952862,1,0.288047138,4.293022626,2
2,6.212121212,0.8,0.378787879,31,31,0.8,NA,3.086903111,0,0.702020202,1,0.297979798,4.233129428,2
2,6.152525253,0.8,0.384747475,32,32,0.8,NA,3.063962575,0,0.692087542,1,0.307912458,4.17323623,2
2,6.092929293,0.8,0.390707071,33,33,0.8,NA,3.048575279,0,0.682154882,1,0.317845118,4.113343032,2
2,6.033333333,0.8,0.396666667,34,34,0.8,NA,3.039379463,0,0.672222222,1,0.327777778,4.053449834,2
2,5.973737374,0.8,0.402626263,35,35,0.8,NA,3.033385556,0,0.662289562,1,0.337710438,3.993556636,2
2,5.914141414,0.8,0.408585859,36,36,0.8,NA,3.019485941,0,0.652356902,1,0.347643098,3.933663438,2
2,5.854545455,0.8,0.414545455,37,37,0.8,NA,3.020517997,0,0.642424242,1,0.357575758,3.873770239,2
2,5.794949495,0.8,0.420505051,38,38,0.8,NA,3.027294647,0,0.632491582,1,0.367508418,3.813877041,2
2,5.735353535,0.8,0.426464646,39,39,0.8,NA,3.032145191,0,0.622558923,1,0.377441077,3.753983843,2
2,5.675757576,0.8,0.432424242,40,40,0.8,NA,3.031761245,0,0.612626263,1,0.387373737,3.694090645,2
2,5.616161616,0.8,0.438383838,41,41,0.8,NA,3.014264817,0,0.602693603,1,0.397306397,3.634197447,2
2,5.556565657,0.8,0.444343434,42,42,0.8,NA,3.020169442,0,0.592760943,1,0.407239057,3.574304249,2
2,5.496969697,0.8,0.45030303,43,43,0.8,NA,2.985500139,0,0.582828283,1,0.417171717,3.514411051,2
2,5.437373737,0.8,0.456262626,44,44,0.8,NA,2.9708648,0,0.572895623,1,0.427104377,3.454517852,2
2,5.377777778,0.8,0.462222222,45,45,0.8,NA,2.962048286,0,0.562962963,1,0.437037037,3.394624654,2
2,5.318181818,0.8,0.468181818,46,46,0.8,NA,2.967413635,0,0.553030303,1,0.446969697,3.334731456,2
2,5.258585859,0.8,0.474141414,47,47,0.8,NA,2.956170679,0,0.543097643,1,0.456902357,3.274838258,2
2,5.198989899,0.8,0.48010101,48,48,0.8,NA,2.960859066,0,0.533164983,1,0.466835017,3.21494506,2
2,5.139393939,0.8,0.486060606,49,49,0.8,NA,2.93360352,0,0.523232323,1,0.476767677,3.155051862,2
2,5.07979798,0.8,0.492020202,50,50,0.8,NA,2.921613899,0,0.513299663,1,0.486700337,3.095158664,2
2,5.02020202,0.8,0.497979798,51,51,0.8,NA,2.926257301,0,0.503367003,1,0.496632997,3.035265465,2
2,4.960606061,0.8,0.503939394,52,52,0.8,NA,2.930138005,0,0.493434343,1,0.506565657,2.975372267,2
2,4.901010101,0.8,0.50989899,53,53,0.8,NA,2.950656027,0,0.483501684,1,0.516498316,2.915479069,2
2,4.841414141,0.8,0.515858586,54,54,0.8,NA,2.883531134,0,0.473569024,1,0.526430976,2.855585871,2
2,4.781818182,0.8,0.521818182,55,55,0.8,NA,2.86312911,0,0.463636364,1,0.536363636,2.795692673,2
2,4.722222222,0.8,0.527777778,56,56,0.8,NA,2.871424934,0,0.453703704,1,0.546296296,2.735799475,2
2,4.662626263,0.8,0.533737374,57,57,0.8,NA,2.823102854,0,0.443771044,1,0.556228956,2.675906276,2
2,4.603030303,0.8,0.53969697,58,58,0.8,NA,2.813726059,0,0.433838384,1,0.566161616,2.616013078,2
2,4.543434343,0.8,0.545656566,59,59,0.8,NA,2.753189626,0,0.423905724,1,0.576094276,2.55611988,2
2,4.483838384,0.8,0.551616162,60,60,0.8,NA,2.680985627,0,0.413973064,1,0.586026936,2.496226682,2
2,4.424242424,0.8,0.557575758,61,61,0.8,NA,2.633875092,0,0.404040404,1,0.595959596,2.436333484,2
2,4.364646465,0.8,0.563535354,62,62,0.8,NA,2.548335989,0,0.394107744,1,0.605892256,2.376440286,2
2,4.305050505,0.8,0.569494949,63,63,0.8,NA,2.508632797,0,0.384175084,1,0.615824916,2.316547088,2
2,4.245454545,0.8,0.575454545,64,64,0.8,NA,2.467407491,0,0.374242424,1,0.625757576,2.256653889,2
2,4.185858586,0.8,0.581414141,65,65,0.8,NA,2.42398553,0,0.364309764,1,0.635690236,2.196760691,2
2,4.126262626,0.8,0.587373737,66,66,0.8,NA,2.37927405,0,0.354377104,1,0.645622896,2.136867493,2
2,4.066666667,0.8,0.593333333,67,67,0.8,NA,2.333388234,0,0.344444444,1,0.655555556,2.076974295,2
2,4.007070707,0.8,0.599292929,68,68,0.8,NA,2.286060273,0,0.334511785,1,0.665488215,2.017081097,2
2,3.947474747,0.8,0.605252525,69,69,0.8,NA,2.237093321,0,0.324579125,1,0.675420875,1.957187899,2
2,3.887878788,0.8,0.611212121,70,70,0.8,NA,2.186628404,0,0.314646465,1,0.685353535,1.897294701,2
2,3.828282828,0.8,0.617171717,71,71,0.8,NA,2.136452203,0,0.304713805,1,0.695286195,1.837401502,2
2,3.768686869,0.8,0.623131313,72,72,0.8,NA,2.083610783,0,0.294781145,1,0.705218855,1.777508304,2
2,3.709090909,0.8,0.629090909,73,73,0.8,NA,1.994215685,0,0.284848485,1,0.715151515,1.717615106,2
2,3.649494949,0.8,0.635050505,74,74,0.8,NA,1.946680742,0,0.274915825,1,0.725084175,1.657721908,2
2,3.58989899,0.8,0.641010101,75,75,0.8,NA,1.8877241,0,0.264983165,1,0.735016835,1.59782871,2
2,3.53030303,0.8,0.646969697,76,76,0.8,NA,1.826665039,0,0.255050505,1,0.744949495,1.537935512,2
2,3.470707071,0.8,0.652929293,77,77,0.8,NA,1.765463584,0,0.245117845,1,0.754882155,1.478042314,2
2,3.411111111,0.8,0.658888889,78,78,0.8,NA,1.707507346,0,0.235185185,1,0.764814815,1.418149115,2
2,3.351515152,0.8,0.664848485,79,79,0.8,NA,1.64554034,0,0.225252525,1,0.774747475,1.358255917,2
2,3.291919192,0.8,0.670808081,80,80,0.8,NA,1.563111256,0,0.215319865,1,0.784680135,1.298362719,2
2,3.232323232,0.8,0.676767677,81,81,0.8,NA,1.488471283,0,0.205387205,1,0.794612795,1.238469521,2
2,3.172727273,0.8,0.682727273,82,82,0.8,NA,1.416762913,0,0.195454545,1,0.804545455,1.178576323,2
2,3.113131313,0.8,0.688686869,83,83,0.8,NA,1.350666398,0,0.185521886,1,0.814478114,1.118683125,2
2,3.053535354,0.8,0.694646465,84,84,0.8,NA,1.30501971,0,0.175589226,1,0.824410774,1.058789927,2
2,2.993939394,0.8,0.700606061,85,85,0.8,NA,1.186120707,0,0.165656566,1,0.834343434,0.998896728,2
2,2.934343434,0.8,0.706565657,86,86,0.8,NA,1.090736197,0,0.155723906,1,0.844276094,0.93900353,2
2,2.874747475,0.8,0.712525253,87,87,0.8,NA,1.003137454,0,0.145791246,1,0.854208754,0.879110332,2
2,2.815151515,0.8,0.718484848,88,88,0.8,NA,0.939247984,0,0.135858586,1,0.864141414,0.819217134,2
2,2.755555556,0.8,0.724444444,89,89,0.8,NA,0.816195647,0,0.125925926,1,0.874074074,0.759323936,2
2,2.695959596,0.8,0.73040404,90,90,0.8,NA,0.717424583,0,0.115993266,1,0.884006734,0.699430738,2
2,2.636363636,0.8,0.736363636,91,91,0.8,NA,0.623000992,0,0.106060606,1,0.893939394,0.63953754,2
2,2.576767677,0.8,0.742323232,92,92,0.8,NA,0.539914289,0,0.096127946,1,0.903872054,0.579644341,2
2,2.517171717,0.8,0.748282828,93,93,0.8,NA,0.435332569,0,0.086195286,1,0.913804714,0.519751143,2
2,2.457575758,0.8,0.754242424,94,94,0.8,NA,0.355992489,0,0.076262626,1,0.923737374,0.459857945,2
2,2.397979798,0.8,0.76020202,95,95,0.8,NA,0.353676443,0,0.066329966,1,0.933670034,0.399964747,2
2,2.338383838,0.8,0.766161616,96,96,0.8,NA,0.072684843,0,0.056397306,1,0.943602694,0.340071549,2
2,2.278787879,0.8,0.772121212,97,97,0.8,NA,-0.158481994,0,0.046464646,1,0.953535354,0.280178351,2
2,2.219191919,0.8,0.778080808,98,98,0.8,NA,-0.520482082,0,0.036531987,1,0.963468013,0.220285153,2
2,2.15959596,0.8,0.784040404,99,99,0.8,NA,-0.915629371,0,0.026599327,1,0.973400673,0.160391954,2
2,2.1,0.8,0.79,100,100,0.8,NA,-1.492448085,0,0.016666667,1,0.983333333,0.100498756,2
2,8,0.8,0.2,1,1,0.9,NA,3.515699719,0,1,1,0,6.029925373,2
2,7.94040404,0.8,0.205959596,2,2,0.9,NA,3.494529082,0,0.99006734,1,0.00993266,5.970032175,2
2,7.880808081,0.8,0.211919192,3,3,0.9,NA,3.475144647,0,0.98013468,1,0.01986532,5.910138976,2
2,7.821212121,0.8,0.217878788,4,4,0.9,NA,3.449382506,0,0.97020202,1,0.02979798,5.850245778,2
2,7.761616162,0.8,0.223838384,5,5,0.9,NA,3.394748387,0,0.96026936,1,0.03973064,5.79035258,2
2,7.702020202,0.8,0.22979798,6,6,0.9,NA,3.402379683,0,0.9503367,1,0.0496633,5.730459382,2
2,7.642424242,0.8,0.235757576,7,7,0.9,NA,3.320512008,0,0.94040404,1,0.05959596,5.670566184,2
2,7.582828283,0.8,0.241717172,8,8,0.9,NA,3.282556254,0,0.93047138,1,0.06952862,5.610672986,2
2,7.523232323,0.8,0.247676768,9,9,0.9,NA,3.208948261,0,0.920538721,1,0.079461279,5.550779788,2
2,7.463636364,0.8,0.253636364,10,10,0.9,NA,3.19660873,0,0.910606061,1,0.089393939,5.490886589,2
2,7.404040404,0.8,0.25959596,11,11,0.9,NA,3.208461231,0,0.900673401,1,0.099326599,5.430993391,2
2,7.344444444,0.8,0.265555556,12,12,0.9,NA,3.169625353,0,0.890740741,1,0.109259259,5.371100193,2
2,7.284848485,0.8,0.271515152,13,13,0.9,NA,3.142027564,0,0.880808081,1,0.119191919,5.311206995,2
2,7.225252525,0.8,0.277474747,14,14,0.9,NA,3.138032057,0,0.870875421,1,0.129124579,5.251313797,2
2,7.165656566,0.8,0.283434343,15,15,0.9,NA,3.134578152,0,0.860942761,1,0.139057239,5.191420599,2
2,7.106060606,0.8,0.289393939,16,16,0.9,NA,3.083218986,0,0.851010101,1,0.148989899,5.1315274,2
2,7.046464646,0.8,0.295353535,17,17,0.9,NA,3.065872179,0,0.841077441,1,0.158922559,5.071634202,2
2,6.986868687,0.8,0.301313131,18,18,0.9,NA,3.041024558,0,0.831144781,1,0.168855219,5.011741004,2
2,6.927272727,0.8,0.307272727,19,19,0.9,NA,3.045250272,0,0.821212121,1,0.178787879,4.951847806,2
2,6.867676768,0.8,0.313232323,20,20,0.9,NA,3.044501038,0,0.811279461,1,0.188720539,4.891954608,2
2,6.808080808,0.8,0.319191919,21,21,0.9,NA,2.986981811,0,0.801346801,1,0.198653199,4.83206141,2
2,6.748484848,0.8,0.325151515,22,22,0.9,NA,2.974649519,0,0.791414141,1,0.208585859,4.772168212,2
2,6.688888889,0.8,0.331111111,23,23,0.9,NA,2.9538296,0,0.781481481,1,0.218518519,4.712275013,2
2,6.629292929,0.8,0.337070707,24,24,0.9,NA,2.959650476,0,0.771548822,1,0.228451178,4.652381815,2
2,6.56969697,0.8,0.343030303,25,25,0.9,NA,2.962594062,0,0.761616162,1,0.238383838,4.592488617,2
2,6.51010101,0.8,0.348989899,26,26,0.9,NA,2.919431278,0,0.751683502,1,0.248316498,4.532595419,2
2,6.450505051,0.8,0.354949495,27,27,0.9,NA,2.885789472,0,0.741750842,1,0.258249158,4.472702221,2
2,6.390909091,0.8,0.360909091,28,28,0.9,NA,2.875109527,0,0.731818182,1,0.268181818,4.412809023,2
2,6.331313131,0.8,0.366868687,29,29,0.9,NA,2.856083226,0,0.721885522,1,0.278114478,4.352915825,2
2,6.271717172,0.8,0.372828283,30,30,0.9,NA,2.849079331,0,0.711952862,1,0.288047138,4.293022626,2
2,6.212121212,0.8,0.378787879,31,31,0.9,NA,2.819344475,0,0.702020202,1,0.297979798,4.233129428,2
2,6.152525253,0.8,0.384747475,32,32,0.9,NA,2.772358151,0,0.692087542,1,0.307912458,4.17323623,2
2,6.092929293,0.8,0.390707071,33,33,0.9,NA,2.763166602,0,0.682154882,1,0.317845118,4.113343032,2
2,6.033333333,0.8,0.396666667,34,34,0.9,NA,2.759325952,0,0.672222222,1,0.327777778,4.053449834,2
2,5.973737374,0.8,0.402626263,35,35,0.9,NA,2.797962648,0,0.662289562,1,0.337710438,3.993556636,2
2,5.914141414,0.8,0.408585859,36,36,0.9,NA,2.765049228,0,0.652356902,1,0.347643098,3.933663438,2
2,5.854545455,0.8,0.414545455,37,37,0.9,NA,2.76425385,0,0.642424242,1,0.357575758,3.873770239,2
2,5.794949495,0.8,0.420505051,38,38,0.9,NA,2.731939124,0,0.632491582,1,0.367508418,3.813877041,2
2,5.735353535,0.8,0.426464646,39,39,0.9,NA,2.714919786,0,0.622558923,1,0.377441077,3.753983843,2
2,5.675757576,0.8,0.432424242,40,40,0.9,NA,2.711674889,0,0.612626263,1,0.387373737,3.694090645,2
2,5.616161616,0.8,0.438383838,41,41,0.9,NA,2.686892308,0,0.602693603,1,0.397306397,3.634197447,2
2,5.556565657,0.8,0.444343434,42,42,0.9,NA,2.651781852,0,0.592760943,1,0.407239057,3.574304249,2
2,5.496969697,0.8,0.45030303,43,43,0.9,NA,2.655825782,0,0.582828283,1,0.417171717,3.514411051,2
2,5.437373737,0.8,0.456262626,44,44,0.9,NA,2.667538483,0,0.572895623,1,0.427104377,3.454517852,2
2,5.377777778,0.8,0.462222222,45,45,0.9,NA,2.68859441,0,0.562962963,1,0.437037037,3.394624654,2
2,5.318181818,0.8,0.468181818,46,46,0.9,NA,2.646512965,0,0.553030303,1,0.446969697,3.334731456,2
2,5.258585859,0.8,0.474141414,47,47,0.9,NA,2.637046202,0,0.543097643,1,0.456902357,3.274838258,2
2,5.198989899,0.8,0.48010101,48,48,0.9,NA,2.644280801,0,0.533164983,1,0.466835017,3.21494506,2
2,5.139393939,0.8,0.486060606,49,49,0.9,NA,2.6662365,0,0.523232323,1,0.476767677,3.155051862,2
2,5.07979798,0.8,0.492020202,50,50,0.9,NA,2.637850346,0,0.513299663,1,0.486700337,3.095158664,2
2,5.02020202,0.8,0.497979798,51,51,0.9,NA,2.677481768,0,0.503367003,1,0.496632997,3.035265465,2
2,4.960606061,0.8,0.503939394,52,52,0.9,NA,2.65682456,0,0.493434343,1,0.506565657,2.975372267,2
2,4.901010101,0.8,0.50989899,53,53,0.9,NA,2.633537112,0,0.483501684,1,0.516498316,2.915479069,2
2,4.841414141,0.8,0.515858586,54,54,0.9,NA,2.632014405,0,0.473569024,1,0.526430976,2.855585871,2
2,4.781818182,0.8,0.521818182,55,55,0.9,NA,2.539210498,0,0.463636364,1,0.536363636,2.795692673,2
2,4.722222222,0.8,0.527777778,56,56,0.9,NA,2.488927751,0,0.453703704,1,0.546296296,2.735799475,2
2,4.662626263,0.8,0.533737374,57,57,0.9,NA,2.462433763,0,0.443771044,1,0.556228956,2.675906276,2
2,4.603030303,0.8,0.53969697,58,58,0.9,NA,2.387301274,0,0.433838384,1,0.566161616,2.616013078,2
2,4.543434343,0.8,0.545656566,59,59,0.9,NA,2.345607481,0,0.423905724,1,0.576094276,2.55611988,2
2,4.483838384,0.8,0.551616162,60,60,0.9,NA,2.32907404,0,0.413973064,1,0.586026936,2.496226682,2
2,4.424242424,0.8,0.557575758,61,61,0.9,NA,2.296713887,0,0.404040404,1,0.595959596,2.436333484,2
2,4.364646465,0.8,0.563535354,62,62,0.9,NA,2.244421063,0,0.394107744,1,0.605892256,2.376440286,2
2,4.305050505,0.8,0.569494949,63,63,0.9,NA,2.223274081,0,0.384175084,1,0.615824916,2.316547088,2
2,4.245454545,0.8,0.575454545,64,64,0.9,NA,2.16616099,0,0.374242424,1,0.625757576,2.256653889,2
2,4.185858586,0.8,0.581414141,65,65,0.9,NA,2.140621205,0,0.364309764,1,0.635690236,2.196760691,2
2,4.126262626,0.8,0.587373737,66,66,0.9,NA,2.121053864,0,0.354377104,1,0.645622896,2.136867493,2
2,4.066666667,0.8,0.593333333,67,67,0.9,NA,2.006512942,0,0.344444444,1,0.655555556,2.076974295,2
2,4.007070707,0.8,0.599292929,68,68,0.9,NA,1.913231237,0,0.334511785,1,0.665488215,2.017081097,2
2,3.947474747,0.8,0.605252525,69,69,0.9,NA,1.840188448,0,0.324579125,1,0.675420875,1.957187899,2
2,3.887878788,0.8,0.611212121,70,70,0.9,NA,1.776150171,0,0.314646465,1,0.685353535,1.897294701,2
2,3.828282828,0.8,0.617171717,71,71,0.9,NA,1.71876194,0,0.304713805,1,0.695286195,1.837401502,2
2,3.768686869,0.8,0.623131313,72,72,0.9,NA,1.668765825,0,0.294781145,1,0.705218855,1.777508304,2
2,3.709090909,0.8,0.629090909,73,73,0.9,NA,1.633897571,0,0.284848485,1,0.715151515,1.717615106,2
2,3.649494949,0.8,0.635050505,74,74,0.9,NA,1.594898418,0,0.274915825,1,0.725084175,1.657721908,2
2,3.58989899,0.8,0.641010101,75,75,0.9,NA,1.571513306,0,0.264983165,1,0.735016835,1.59782871,2
2,3.53030303,0.8,0.646969697,76,76,0.9,NA,1.460560505,0,0.255050505,1,0.744949495,1.537935512,2
2,3.470707071,0.8,0.652929293,77,77,0.9,NA,1.395694315,0,0.245117845,1,0.754882155,1.478042314,2
2,3.411111111,0.8,0.658888889,78,78,0.9,NA,1.310377238,0,0.235185185,1,0.764814815,1.418149115,2
2,3.351515152,0.8,0.664848485,79,79,0.9,NA,1.252316823,0,0.225252525,1,0.774747475,1.358255917,2
2,3.291919192,0.8,0.670808081,80,80,0.9,NA,1.147015703,0,0.215319865,1,0.784680135,1.298362719,2
2,3.232323232,0.8,0.676767677,81,81,0.9,NA,1.066520124,0,0.205387205,1,0.794612795,1.238469521,2
2,3.172727273,0.8,0.682727273,82,82,0.9,NA,0.985039773,0,0.195454545,1,0.804545455,1.178576323,2
2,3.113131313,0.8,0.688686869,83,83,0.9,NA,0.891879261,0,0.185521886,1,0.814478114,1.118683125,2
2,3.053535354,0.8,0.694646465,84,84,0.9,NA,0.821230219,0,0.175589226,1,0.824410774,1.058789927,2
2,2.993939394,0.8,0.700606061,85,85,0.9,NA,0.703713944,0,0.165656566,1,0.834343434,0.998896728,2
2,2.934343434,0.8,0.706565657,86,86,0.9,NA,0.620826173,0,0.155723906,1,0.844276094,0.93900353,2
2,2.874747475,0.8,0.712525253,87,87,0.9,NA,0.538231807,0,0.145791246,1,0.854208754,0.879110332,2
2,2.815151515,0.8,0.718484848,88,88,0.9,NA,0.416829425,0,0.135858586,1,0.864141414,0.819217134,2
2,2.755555556,0.8,0.724444444,89,89,0.9,NA,0.315701669,0,0.125925926,1,0.874074074,0.759323936,2
2,2.695959596,0.8,0.73040404,90,90,0.9,NA,0.242926324,0,0.115993266,1,0.884006734,0.699430738,2
2,2.636363636,0.8,0.736363636,91,91,0.9,NA,0.105548241,0,0.106060606,1,0.893939394,0.63953754,2
2,2.576767677,0.8,0.742323232,92,92,0.9,NA,-0.007769635,0,0.096127946,1,0.903872054,0.579644341,2
2,2.517171717,0.8,0.748282828,93,93,0.9,NA,-0.119516054,0,0.086195286,1,0.913804714,0.519751143,2
2,2.457575758,0.8,0.754242424,94,94,0.9,NA,-0.223015682,0,0.076262626,1,0.923737374,0.459857945,2
2,2.397979798,0.8,0.76020202,95,95,0.9,NA,-0.220027976,0,0.066329966,1,0.933670034,0.399964747,2
2,2.338383838,0.8,0.766161616,96,96,0.9,NA,-0.452596505,0,0.056397306,1,0.943602694,0.340071549,2
2,2.278787879,0.8,0.772121212,97,97,0.9,NA,-0.761217005,0,0.046464646,1,0.953535354,0.280178351,2
2,2.219191919,0.8,0.778080808,98,98,0.9,NA,-1.111863061,0,0.036531987,1,0.963468013,0.220285153,2
2,2.15959596,0.8,0.784040404,99,99,0.9,NA,-1.562207476,0,0.026599327,1,0.973400673,0.160391954,2
2,2.1,0.8,0.79,100,100,0.9,NA,-2.147520209,0,0.016666667,1,0.983333333,0.100498756,2
